I'm The One,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne"
Lady Willpower,Gary Puckett And The Union Gap
We The People....,A Tribe Called Quest
Uptown,The Crystals
Sing A Simple Song,Sly & The Family Stone
Tell Someone You Love Them,"Dino, Desi & Billy"
Scars To Your Beautiful,Alessia Cara
Lovesick Blues,Frank Ifield
A Million Miles Away,The Plimsouls
All By Myself,Eric Carmen
Just Tah Let U Know,Eazy-E
I Found Someone,Laura Branigan
See,The Rascals
All These Things That I've Done,The Killers
Cool Girl,Tove Lo
Casanova,Levert
Never Too Busy,Kenny Lattimore
Sofia,Clairo
You're A Sweetheart,Dinah Washington
Gangstas Make The World Go Round,Westside Connection
The Lone Teen Ranger,Jerry Landis
Super-cali-fragil-istic-expi-ali-docious,Julie Andrews-Dick Van Dyke
Pass The Courvoisier Part II,Busta Rhymes Featuring P. Diddy & Pharrell
Vehicle,The Ides Of March
Champagne Poetry,Drake
Little Deuce Coupe,The Beach Boys
Always Be My Baby,David Cook
Let's Do The Freddie,Chubby Checker
Baby's Coming Back,Jellyfish
Ballad Of You & Me & Pooneil,Jefferson Airplane
Let's Hear It For The Boy,Deniece Williams
Don't Tell Me Goodnight,Lobo
Welcome To Our World (Of Merry Music),Mass Production
Morgen,Ivo Robic and The Song-Masters
Zip Code,The Five Americans
Call Me Everyday,Chris Brown Featuring WizKid
It's My Life,Bon Jovi
Baby Make It Soon,The Flying Machine
It Only Takes A Minute,Tavares
Don't Lie,The Black Eyed Peas
"You Don't Love Me (No, No, No)",Dawn Penn
Confident,Demi Lovato
Stay Away From My Baby,Ted Taylor
You're Gonna Get What's Coming,Bonnie Raitt
Lonely Is The Night,Air Supply
Guess I've Been Around Too Long,Carl Smith
Honky Tonk Badonkadonk,Trace Adkins
Things A Man Oughta Know,Lainey Wilson
What Good Am I Without You,Marvin Gaye & Kim Weston
Nobody's Perfect,Mike + The Mechanics
As Long As She Needs Me,Sammy Davis Jr.
Broadway,Goo Goo Dolls
All Night Long,Sandy Nelson
Is That The Way,Tin Tin
Not Enough Love In The World,Don Henley
Seaside Woman,Suzy And The Red Stripes
Hold Me,Sheila E.
Lonely,DaBaby X Lil Wayne
It's A Shame (My Sister),Monie Love Featuring True Image
As Tears Go By,Marianne Faithfull
Get Together,Big Mountain
Does She Love That Man?,Breathe Featuring David Glasper
Have I Never,A Few Good Men
Exes,Tate McRae
Learning To Fly,Tom Petty And The Heartbreakers
Hey Now (Mean Muggin),Xzibit Featuring Keri Hilson
Die From A Broken Heart,Maddie & Tae
Here We Are,Gloria Estefan
It's Only Love,Bryan Adams/Tina Turner
Drive My Car,Gary Toms Empire
Ask Me,Inez Foxx
(There's) Always Something There To Remind Me,Sandie Shaw
AMG,"Gabito Ballesteros, Peso Pluma & Natanael Cano"
You Keep Runnin' Away,38 Special
Come On Over To My Place,The Drifters
Heart And Soul,Huey Lewis & The News
Here Comes Summer,Jerry Keller
"No, No, No",The Chanters
Deja Vu,Olivia Rodrigo
Move It To The Rhythm,Technotronic Featuring Ya Kid K
Tennessee Waltz,Sam Cooke
Fantasy,Mariah Carey
Stoned Love,The Supremes
Charmer,Tim Moore
Protector,Beyonce & Rumi Carter
Rehab,Glee Cast
Little By Little,Robert Plant
10 Little Bottles,Johnny Bond
Coquette,Fats Domino
Purple Lamborghini,Skrillex & Rick Ross
(I Know) I'm Losing You,Rare Earth
This Is Why I'm Hot,Mims
What's Your Name,Don & Juan
Medley,Stars On 45
Candy Everybody Wants,"10,000 Maniacs"
Lay Low,"Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz"
You Know My Steez,Gang Starr
Fool For A Pretty Face (Hurt By Love),Humble Pie
Jasper,Jim Stafford
Drop The World,Lil Wayne Featuring Eminem
Get Closer,Seals & Crofts (Featuring Carolyn Willis)
Baby Come Back To Me,The Manhattan Transfer
Where Do Broken Hearts Go,One Direction
See You In September,The Tempos
Doctor (Work It Out),Pharrell & Miley Cyrus
Queen Of Clubs,KC And The Sunshine Band
Rock This Town,Stray Cats
Summertime,Kenny Chesney
Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd
Fireman,Lil Wayne
Love Machine (Part 1),The Miracles
Right Away,Kansas
Inventing Shadows,Dia Frampton
Vahevala,Kenny Loggins With Jim Messina
Twilight Time,Andy Williams
Beware,Big Sean Featuring Lil Wayne & Jhene Aiko
Do You Wanna Get Away,Shannon
Shake Off The Demon,Brewer And Shipley
Only You Know And I Know,Delaney & Bonnie
(I Cried at) Laura's Wedding,Barbara Lynn
Dreams,Fleetwood Mac
My Name Is Prince,Prince And The New Power Generation
I'm Doin' Fine Now,New York City
Too Funky,George Michael
For Sentimental Reasons,The Cleftones
Walking Through Walls,The Escape Club
(Sittin' On) The Dock Of The Bay,Sammy Hagar
You And Me,Lifehouse
Do It Again,Pia Mia Featuring Chris Brown & Tyga
The Right Thing To Do,Carly Simon
Boyfriend,Ashlee Simpson
Black Berries - Pt 1,The Isley Brothers
"Hey Look Ma, I Made It",Panic! At The Disco
Heart And Soul,T'Pau
Golden Years,David Bowie
Joy,Apollo featuring Tom Parker
What The World Needs Now Is Love,Dionne Warwick And The Hip-Hop Nation United
Red Light Green Light,DaBaby
Fallen Angel,Poison
4:44,JAY-Z
Adventure Of A Lifetime,Coldplay
"Baby, It's Tonight",Jude Cole
Blue Angel,Roy Orbison
Baby Don't You Do It,Marvin Gaye
Eleanor Rigby,David Cook
When My Little Girl Is Smiling,The Drifters
Romeo's Tune,Steve Forbert
Ain't Easy,YoungBoy Never Broke Again
My Baby You,Marc Anthony
Chained To The Rhythm,Katy Perry Featuring Skip Marley
Found / Tonight,Lin-Manuel Miranda & Ben Platt
Botella Tras Botella,Gera MX + Christian Nodal
Get Low,"Waka Flocka Flame Featuring Nicki Minaj, Tyga & Flo Rida"
Honky Tonk (Part 2),Bill Doggett
Rent Money,Future
Levels,Nick Jonas
She's A Runner,Billy Squier
Mistake No. 3,Culture Club
Skybird,Tony Orlando & Dawn
Baby (You've Got What It Takes),Dinah Washington & Brook Benton
There Goes My Baby,Trisha Yearwood
I'm Easy,Keith Carradine
Mine,Bazzi
Traces/Memories Medley,The Lettermen
Stormy,Classics IV Featuring Dennis Yost
Mornin Mornin,Bobby Goldsboro
Come And Get These Memories,Martha & The Vandellas
Southbound Train,Graham Nash & David Crosby
The Ballad Of Jed Clampett,Flatt & Scruggs
Reveille Rock,Johnny And The Hurricanes
Please Don't Leave,Lauren Wood
Til My Last Day,Justin Moore
Bad,Wale Featuring Tiara Thomas Or Rihanna
You Sound Good To Me,Lucy Hale
"Catch Me (I'm Falling) (From The Film ""Hiding Out"")",Pretty Poison
Tim McGraw,Taylor Swift
Waves,Kanye West
Leader Of The Band,Dan Fogelberg
Time For Me To Fly,REO Speedwagon
Sail On Sailor,The Beach Boys
One More Try,George Michael
Real Love,Jody Watley
Lookin' For A Love,Bobby Womack
7 Seconds,Youssou N'Dour & Neneh Cherry
Fire & Desire,Drake
Baby Don't Take Your Love,"Faith, Hope And Charity"
Peter Gunn,Duane Eddy His Twangy Guitar And The Rebels
Neva End,Future
B-Please,Snoop Dogg Featuring Xzibit & Nate Dogg
Tijuana Taxi,Herb Alpert & The Tijuana Brass
Vaina Loca,Ozuna x Manuel Turizo
When I Die,Motherlode
Turn Around,Dick and DeeDee
Summer Samba (So Nice),Walter Wanderley
How Can I Forget,Jimmy Holiday
Love More,Chris Brown Featuring Nicki Minaj
Get By,Talib Kweli
Without You,David Guetta Featuring Usher
Tonight Looks Good On You,Jason Aldean
Look Alive,Rae Sremmurd
Golden Hour,JVKE
Hello,Pop Smoke Featuring A Boogie Wit da Hoodie
Rico Suave,Gerardo
Ditto,NewJeans
You Keep Me Hangin' On,The Vanilla Fudge
On And On And On,ABBA
Love Me With All Of Your Heart,The Bachelors
What About Now,Lonestar
Doin' Our Thing,Clarence Carter
U Got It Bad,Usher
The Rains Came,Big Sambo and The House Wreckers
"Ciao, Ciao Bambina",Jacky Noguez And His Musette Orchestra
2step,Ed Sheeran Featuring Lil Baby
Thank You,Estelle
Part Time Lover/I'm Still In Love With You,H-Town/Al B. Sure!
Someone To Lay Down Beside Me,Linda Ronstadt
Everything's The Same (Ain't Nothing Changed),Billy Swan
Eye Of The Zombie,John Fogerty
We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez
Ten Little Indians,The Beach Boys
Send It On,Disney's Friends For Change
(There Was A) Tall Oak Tree,Dorsey Burnette
OMG,Usher Featuring will.i.am
Wild In The Country,Elvis Presley With The Jordanaires
Shake,Ying Yang Twins Featuring Pitbull
Kiss In The Dark,Pink Lady
The Homecoming,Hagood Hardy
Naked,Marques Houston
Foreign,Trey Songz
Money (That's What I Want) (Part 1),Jr. Walker & The All Stars
Ghetto Woman,B.B. King
Better Life,Keith Urban
I'll Try Anything,Dusty Springfield
Yes I Want You,Ivory Joe Hunter
Let's Make A Promise,Peaches & Herb
I'm So Paid,Akon Featuring Lil Wayne & Young Jeezy
Dancing To Your Music,Archie Bell & The Drells
All Of My Life,Lesley Gore
"Tell Me (From ""Eddie"")",Dru Hill
These Foolish Things,James Brown And The Famous Flames
Pop Bottles,Birdman Featuring Lil Wayne
Thunder y Lightning,Bad Bunny & Eladio Carrion
Yeah Yeah U Know It,Keith Murray Featuring Def Squad
Wrapped,George Strait
Morning After Dark,Timbaland Featuring Nelly Furtado & SoShy
No More Talk,Yeat
Push The Feeling On,Nightcrawlers
Shine,"Lil' Wayne Featuring Baby, Mack 10 & Mickey"
Over The Mountain (Across The Sea),Bobby Vinton
Alabama Getaway,Grateful Dead
I Love,Tom T. Hall
Beauty,Dru Hill
Sweet Surrender,John Denver
Smoke On The Water,Deep Purple
Safe And Sound,Capital Cities
Georgy Porgy,Toto
Late Date,The Parkays
"Names, Tags, Numbers & Labels",The Association
Modern Love,David Bowie
Heavy Love,David Ruffin
Made You Look,Meghan Trainor
"Hide & Go Seek, Part I",Bunker Hill
Everything's Gonna Be Alright,Naughty By Nature
MacArthur Park,Richard Harris
I Know,Polo G
The Story Of Our Love,Johnny Mathis
Life In One Day,Howard Jones
The Man,Lorne Greene
I Need Your Help Barry Manilow,Ray Stevens
"If It Feels Good, Do It",Ian Lloyd & Stories
Just A Kiss,Lady Antebellum
I Don't Want To Live Without You,Foreigner
(Quarter To Four) Stomp,The Stompers
Walk On The Wild Side,Brook Benton
String Along,Fabian
Rain Rain Go Away,Bobby Vinton
Shell Shocked,"Juicy J, Wiz Khalifa & Ty Dolla $ign Featuring Kill The Noise & Madsonik"
Last Date,Lawrence Welk And His Orchestra
Noise,Kenny Chesney
Gone Girl,SZA
Slut! (Taylor's Version) [From The Vault],Taylor Swift
Get The Funk Out Ma Face,The Brothers Johnson
I Still Want You,The Del Fuegos
I Can't Stay Mad At You,Skeeter Davis
Can't Stop,After 7
Last Night's Letter,K-Ci & JoJo
Desert Moon,Dennis DeYoung
Will You Love Me Tomorrow,"The 4 Seasons Featuring the ""Sound of Frankie Valli"""
Don't Make Me Over,Sybil
Yesterday's Gone,The Overlanders
Give Me All Night,Carly Simon
"Don't Try To Lay No Boogie Woogie On The ""King Of Rock & Roll""",CROW
Auld Lang Syne,Kenny G
Pump It Up,Joe Budden
The Greatest,Sia Featuring Kendrick Lamar
Lonely If You Are,Chase Rice
Rock 'n' Roll Is King,Electric Light Orchestra
I Will Survive,Chantay Savage
Rumour Has It / Someone Like You,Glee Cast
I Kissed A Girl,Katy Perry
Keep My Spirit Alive,Kanye West
Still Waters Run Deep,Brook Benton
Don't You Worry Child,Swedish House Mafia Featuring John Martin
After Hours,The Weeknd
Stars on 45 III,Stars On
Pass Me By,Peggy Lee
Wait For A Minute,Tyga & Justin Bieber
Hot To Trot,Wild Cherry
Hold Your Own,YoungBoy Never Broke Again
Ashes And Sand,Johnny Rivers
Let Your Soul Be Your Pilot,Sting
La Bachata,Manuel Turizo
My Man,Barbra Streisand
Jaded,Miley Cyrus
Mustang Sally,Wilson Pickett
Throw Sum Mo,Rae Sremmurd Featuring Nicki Minaj & Young Thug
I Learned From The Best,Whitney Houston
Part Time Love,Ann Peebles
Funky Donkey,Pretty Purdie
Shaker Song,Spyro Gyra
Loca,Shakira Featuring El Cata or Dizzee Rascal
Ev'rybody's Cryin',Jimmie Beaumont
Green Onions,Booker T. & The MG's
Papa Was A Rollin' Stone,Wolf
Cecilia,Times Two
No Cap,Future & Young Thug
Queen Of The Broken Hearts,Loverboy
"Beamer, Benz, Or Bentley",Lloyd Banks Featuring Juelz Santana
This & That,Michael Penn
"Take My Breath Away (Love Theme From ""Top Gun"")",Berlin
Shake Sherry,The Contours
Nikes,Frank Ocean
Representin',Ludacris Featuring Kelly Rowland
Whip It On Me,Jessie Hill
Spill The Wine,The Isley Brothers
Never Say Never,The Fray
MAMIII,Becky G X Karol G
Glad Rags,Tennessee Ernie Ford
I Hear Those Church Bells Ringing,Dusk
Cruisin',Smokey Robinson
Anotherloverholenyohead,Prince And The Revolution
Behind Blue Eyes,Limp Bizkit
Born Free,Roger Williams
Call To The Heart,Giuffria
Abracadabra,Young Thug Featuring Travis Scott
Beautiful People,Kenny O'Dell
Never Get Enough Of Your Love,"Oscar Toney, Jr."
Rocket,Def Leppard
Shake It Up Tonight,Cheryl Lynn
Mandrill,Mandrill
Wifey,Next
You're A Wonderful One,Marvin Gaye
Home,Phillip Phillips
Spanish Guitar,Toni Braxton
Open Letter (To A Landlord),Living Colour
T-Shirt,Shontelle
Breakout,Miley Cyrus
Disco Lucy (i Love Lucy Theme),Wilton Place Street Band
Only Sixteen,Sam Cooke
Fallin',Alicia Keys
Walking The Dog,Rufus Thomas
Waiting For A Girl Like You,Foreigner
Arrow Through Me,Wings
I Don't See Me In Your Eyes Anymore,Charlie Rich
Springtime Mama,Henry Gross
You Don't Have To Worry,Mary J. Blige
Bad Romance,Lady Gaga
Stars,Grace Potter & The Nocturnals
Red Dirt Road,Brooks & Dunn
Love Drunk,Boys Like Girls
Stupid Boy,Keith Urban
One Mic,Nas
Oh! Darling,Robin Gibb
Rain Dance,The Guess Who
Honey,Erykah Badu
Crush A Lot,Lil Baby
American Girl,Bonnie McKee
And The Night Stood Still,Dion
Go Away Little Girl,Steve Lawrence
Woman,John Lennon
My Hometown,Bruce Springsteen
HeadBand,B.o.B Featuring 2 Chainz
Sleepwalk,Larry Carlton
Bei Mir Bist Du Schön,Louis Prima And Keely Smith
If You Think You're Lonely Now,K-Ci Hailey
Keanu Reeves,Logic
Gucci Grocery Bag,Young Thug
Roses Are Red My Love,"The ""You Know Who"" Group!"
I'm Ready For Love,Martha & The Vandellas
Easy Street,Edgar Winter Group
Down Boys,Warrant
Let's Spend The Night Together,The Rolling Stones
Come Away To The Water,Maroon 5 Featuring Rozzi Crane
If Only I Had My Mind On Something Else,Bee Gees
Ahhh Ha,Lil Durk
All I Want Is You,Carly Simon
Jerk It Out,Caesars
Why (Am I Treated So Bad),The Sweet Inspirations
Graduation Day,The Arbors
Let Your Love Go,Bread
How Can I Tell You,Travis Wammack
Seda,Bad Bunny & Bryant Myers
Separate Ways,Sarah Vaughan
How You Want That,Loon Featuring Kelis
Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash
I Guess It's Fuck Me,Drake
A Trick Of The Night,Bananarama
Happy Days,Silk
King Of Anything,Sara Bareilles
Goldfinger,Shirley Bassey
No Matta What (Party All Night),Toya
Lost,Linkin Park
Sideshow,Blue Magic
So You Are A Star,The Hudson Brothers
Lemonhead,"Tyler, The Creator Featuring 42 Dugg"
System Of Survival,"Earth, Wind & Fire"
Breakdown,Fu-Schnickens
Do You Want To Dance,Bobby Freeman
Bad Man Blunder,The Kingston Trio
What About Love,'Til Tuesday
Carry On,XXXTENTACION
If Anyone Falls,Stevie Nicks
The Longer You Wait,Gino Vannelli
A Hazy Shade Of Winter,Simon & Garfunkel
Running Back,Eddie Money
Back To The World,Tevin Campbell
New Day,50 Cent Featuring Dr. Dre & Alicia Keys
Carry Me,David Crosby/Graham Nash
Recovery,Justin Bieber
Looking For A Stranger,Pat Benatar
Then Came You,Dionne Warwicke & Spinners
You Can't Play With My Yo-Yo,Yo-Yo Featuring Ice Cube
"Run, Woman, Run",Tammy Wynette
Suzie Baby,Bobby Vee and The Shadows
It's Goin' Down,Yung Joc
We Can Make Music,Tommy Roe
Under Your Spell Again,Johnny Rivers
I Wonder What She's Doing Tonight,Barry & The Tamerlanes
Memories,Maroon 5
Mad,Ne-Yo
Louisianna,Mike Kennedy
I Wanna Go,Britney Spears
Let The Good Times Roll,Roy Orbison
Go Stupid,Polo G Featuring NLE Choppa & Stunna 4 Vegas
There Goes My Baby,Donna Summer
Postcard From Paris,The Band Perry
"Silence Is Broken (From ""Nowhere To Run"")",Damn Yankees
Que Pretendes,J Balvin & Bad Bunny
There She Goes,Babyface
A Million To One/Young Love,Donny Osmond
Two Tribes,Frankie Goes To Hollywood
Come On And Get Me,Fabian
You Could Take My Heart Away,Silver Condor
No Child Left Behind,Kanye West
Pinch Me,Barenaked Ladies
Body,Summer Walker
Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone
Me And Bobby McGee,Janis Joplin
Think,Jimmy McCracklin
Runaround Sue,Dion
Léah,Roy Orbison
I Hit It First,Ray J Featuring Bobby Brackins
Everybody's Got The Right To Love,The Supremes
Send My Baby Back,Freddie Hughes
Jimmy Lee,Aretha Franklin
Electric Kingdom,Twilight 22
Who Said,Hannah Montana
Stop Snitching,YG
So Gone,Monica
The Cheer Leader,Paul Petersen
"One, Two, Three",Ramsey Lewis
You,Candlebox
Baby You're So Right For Me,Brenda & The Tabulations
Mr. Right Now,21 Savage & Metro Boomin Featuring Drake
Rhythm Of Love,Scorpions
It's A Sin,Pet Shop Boys
We Can Work It Out,Stevie Wonder
Sweet Dreams (Are Made Of This),Eurythmics
Freedom,Paul McCartney
Suddenly I See,KT Tunstall
Prime Time,The Alan Parsons Project
Side By Side,"Earth, Wind & Fire"
Nowhere To Go,Melissa Etheridge
All In My Head (Flex),Fifth Harmony Featuring Fetty Wap
Good Times With Bad Boys,Boy Krazy
18,One Direction
Johnny Freedom,Johnny Horton
Who Said I Would,Phil Collins
A Man And A Woman,Tamiko Jones with Herbie Mann
Someday,Nickelback
That's Old Fashioned (That's The Way Love Should Be),The Everly Brothers
With Pen In Hand,Vikki Carr
Can't Truss It,Public Enemy
A Cottage For Sale,Little Willie John
......And Roses And Roses,Andy Williams
Lady Marmalade,"Christina Aguilera, Lil' Kim, Mya & P!nk"
Massa,"Tyler, The Creator"
You Gotta Have Love In Your Heart,The Supremes & Four Tops
Last Resort,Papa Roach
Rooms On Fire,Stevie Nicks
Run Me Dry,Bryson Tiller
I Can't Stop Loving You,Kem
History Repeats Itself,Cab Calloway
Sweet Lullaby,Deep Forest
Georgia Pines,The Candymen
Rock And Roll Lullaby,B.J. Thomas
Like What (Freestyle),Cardi B
Back In Time,Pitbull
Let This Be A Letter (To My Baby),Jackie Wilson
Mind Playing Tricks On Me,Geto Boys
I Wish It Would Rain,Gladys Knight And The Pips
Sixteen Tons,The Don Harrison Band
Hit The Road Jack,Ray Charles And His Orchestra With The Raelettes
No Time Like The Right Time,The Blues Project
I Really Don't Want To Know/There Goes My Everything,Elvis Presley
Bongo Bongo,Steve Miller
Igual Que Un Angel,Kali Uchis & Peso Pluma
Tomorrow,Chris Young
When She Was My Girl,Four Tops
Regret,New Order
Back To The Hop,Danny & The Juniors
Best Thing That Ever Happened To Me,The Persuaders
Did You Ever,The Hullaballoos
A House Of Love,Scott Garrett
Cryin' Like A Bitch!,Godsmack
Test Drive,Ariana Grande
The Set Up,Obie Trice Featuring Nate Dogg
Lonely Saturday Night,Don French
I've Been Lonely For So Long,Frederick Knight
This Is Me Trying,Taylor Swift
Cinderella,"Future, Metro Boomin & Travis Scott"
The Box,Roddy Ricch
Price To Play,Staind
Million Dollar Play,Future & Lil Uzi Vert
Forget Domani,Frank Sinatra
Paris,Taylor Swift
Vibe,TAEYANG Featuring Jimin
Rusty Bells,Brenda Lee
Against All Odds (Take A Look At Me Now),Phil Collins
Moon River,Jerry Butler
Only When I Lose Myself,Depeche Mode
Don't Turn Around,Ace Of Base
"Honey Please, Can't Ya See",Barry White
On The Wings Of A Nightingale,The Everly Brothers
Love Me,The Impressions
Holy Water,Big & Rich
Please Don't Stop Loving Me,Elvis Presley
All About My Girl,Jimmy McGriff
Like Red On A Rose,Alan Jackson
Wipe Out,The Surfaris
Not Too Long Ago,The Uniques Featuring Joe Stampley
Come Back To Me,David Cook
Last Train To London,Electric Light Orchestra
Three Times A Lady,Commodores
Move (If You 'W'anna),Mims
Son Of My Father,Giorgio
Gone Too Far,England Dan & John Ford Coley
Sexual,Goddess
Mystic Eyes,Them
(You Can't Let The Boy Overpower) The Man In You,Chuck Jackson
Every Step Of The Way,Johnny Mathis
All I Have,The Moments
Stacy,Fortune
Sexy Lady,Yung Berg Featuring Junior
